id,User_ID,Cust_name,Product_ID,Gender,Age Group,Age,State,Zone,Occupation,Product_Category,Orders,Amount,Shaadi,age_group2
233,1004680,Ballard,P00215542,Female,36-45,45,Delhi,Central,Textile,Footwear & Shoes,1,20500,No,36-45
234,1001912,Hazel,P00087442,Female,26-35,27,Bihar,Eastern,Automobile,Tupperware,3,20860,No,26-35
235,1005108,Erica,P00158742,Male,26-35,26,Himachal Pradesh,Northern,Aviation,Furniture,4,20495,No,26-35
236,1003918,Shariari,P00334242,Female,26-35,32,Karnataka,Southern,Retail,Footwear & Shoes,3,20855,No,26-35
237,1005446,Sheetal,P00059442,Male,51-55,52,Karnataka,Southern,Chemical,Furniture,1,20494,No,51-55
238,1001896,Brittain,P00117142,Male,55+,66,Uttar Pradesh,Central,Govt,Footwear & Shoes,2,20853,No,55+
239,1002181,Sweta,P00363342,Female,26-35,27,Karnataka,Southern,Banking,Footwear & Shoes,1,20493,Yes,26-35
240,1004485,Jim,P00339842,Female,26-35,35,Kerala,Southern,Media,Furniture,2,20492,No,26-35
241,1002445,Shiva,P00184042,Female,26-35,28,Delhi,Central,Aviation,Stationery,4,20852,No,26-35
242,1002279,Noah,P00368342,Female,51-55,52,Karnataka,Southern,Aviation,Footwear & Shoes,4,20850,No,51-55
243,1002898,Kotsonis,P00309242,Female,18-25,19,Madhya Pradesh,Central,Healthcare,Footwear & Shoes,4,20847,No,18-25
244,1004277,Sanjay,P00315442,Female,36-45,45,Delhi,Central,Construction,Footwear & Shoes,2,20840,Yes,36-45
245,1003576,Alejandro,P00101342,Male,51-55,53,Maharashtra,Western,Aviation,Footwear & Shoes,4,20837,Yes,51-55
246,1003724,Devendra,P00232442,Female,36-45,36,Delhi,Central,Aviation,Footwear & Shoes,2,20833,No,36-45
247,1003384,Sujay,P00033742,Female,36-45,41,Delhi,Central,Banking,Footwear & Shoes,4,20819,Yes,36-45
248,1003051,Moren,P00288342,Female,18-25,22,Uttar Pradesh,Central,Govt,Tupperware,1,20816,No,18-25
249,1003311,Neola,P00228142,Female,26-35,30,Karnataka,Southern,Hospitality,Footwear & Shoes,3,20815,Yes,26-35
250,1003259,Wardle,P00054242,Male,18-25,20,Himachal Pradesh,Northern,Healthcare,Furniture,2,20463,No,18-25
251,1001733,Gonzalez,P00304942,Female,18-25,22,Haryana,Northern,Healthcare,Furniture,2,20285,Yes,18-25
252,1004725,Jackson,P00059142,Male,36-45,41,Karnataka,Southern,Healthcare,Footwear & Shoes,4,20285,No,36-45
253,1002956,Neha,P00003242,Female,26-35,31,Uttar Pradesh,Central,Media,Footwear & Shoes,4,20283,Yes,26-35
254,1000338,Nunn,P00208342,Female,36-45,45,Delhi,Central,Automobile,Footwear & Shoes,3,20281,No,36-45
255,1002766,Cyma,P00319042,Female,46-50,50,Haryana,Northern,IT Sector,Furniture,3,20280,No,46-50
256,1000646,Aarushi,P00086442,Male,36-45,43,Uttar Pradesh,Central,Govt,Footwear & Shoes,3,20279,No,36-45
257,1002037,Gnade,P00364842,Female,55+,72,Andhra Pradesh,Southern,Govt,Furniture,3,20278,No,55+
258,1005517,Priyanka,P00113042,Male,55+,82,Karnataka,Southern,Aviation,Footwear & Shoes,2,20278,No,55+
259,1004050,Abhijeet,P00138542,Female,36-45,43,Uttar Pradesh,Central,Govt,Footwear & Shoes,1,20276,Yes,36-45
260,1005807,Beltran,P00303442,Female,36-45,41,Madhya Pradesh,Central,Textile,Footwear & Shoes,3,20275,No,36-45
261,1003503,Lloyd,P00241642,Male,18-25,25,Madhya Pradesh,Central,Aviation,Furniture,1,20457,Yes,18-25
262,1005157,Parks,P00003242,Male,36-45,36,Haryana,Northern,Chemical,Footwear & Shoes,2,20269,Yes,36-45
263,1004171,Brian,P00221542,Male,55+,87,Uttar Pradesh,Central,Construction,Footwear & Shoes,2,20269,No,55+
264,1002012,Gibson,P00273942,Female,26-35,34,Delhi,Central,IT Sector,Footwear & Shoes,2,20262,No,26-35
265,1002068,Dhanraj,P00172842,Male,36-45,39,Uttar Pradesh,Central,Construction,Footwear & Shoes,3,20457,No,36-45
266,1002067,Suhani,P00199442,Female,51-55,52,Delhi,Central,Construction,Footwear & Shoes,2,20454,Yes,51-55
267,1003934,Ann,P00265242,Female,26-35,32,Karnataka,Southern,Retail,Footwear & Shoes,4,20260,No,26-35
268,1002676,Jitesh,P00177842,Male,55+,62,Uttar Pradesh,Central,Lawyer,Footwear & Shoes,4,20260,Yes,55+
269,1002106,Luke,P00016542,Male,18-25,24,Andhra Pradesh,Southern,Chemical,Furniture,3,20258,No,18-25
270,1003741,Shirley,P00127642,Female,26-35,29,Delhi,Central,Banking,Footwear & Shoes,2,20258,Yes,26-35
271,1001359,Aarushi,P00249742,Male,36-45,36,Madhya Pradesh,Central,Govt,Footwear & Shoes,4,20257,No,36-45
272,1002889,Richard,P00196042,Female,36-45,44,Karnataka,Southern,Healthcare,Footwear & Shoes,1,20253,No,36-45
273,1005096,Roger,P00288342,Female,26-35,26,Karnataka,Southern,Healthcare,Footwear & Shoes,1,20252,No,26-35
274,1004860,Peterman,P00115442,Male,26-35,33,Karnataka,Southern,Healthcare,Footwear & Shoes,3,20251,No,26-35
275,1003825,Staebel,P00014542,Female,18-25,20,Delhi,Central,Aviation,Footwear & Shoes,1,20450,No,18-25
276,1003726,Randy,P00119442,Female,26-35,33,Delhi,Central,Hospitality,Footwear & Shoes,2,20250,Yes,26-35
277,1004194,Kennedy,P00286442,Female,18-25,20,Haryana,Northern,IT Sector,Furniture,4,20246,No,18-25
278,1003036,Prescott,P00255842,Female,55+,92,Uttarakhand,Central,Chemical,Furniture,2,20239,No,55+
279,1003380,Blumstein,P00102342,Female,51-55,55,Karnataka,Southern,Banking,Footwear & Shoes,3,20237,No,51-55
280,1001667,Mane,P00276642,Female,51-55,52,Delhi,Central,Aviation,Footwear & Shoes,2,20236,No,51-55
281,1002888,Corey-Lock,P00321742,Female,26-35,26,Madhya Pradesh,Central,Media,Footwear & Shoes,3,20233,No,26-35
282,1000777,Harivansh,P00259342,Male,18-25,22,Gujarat,Western,Construction,Furniture,2,20232,No,18-25
283,1001503,Willman,P00277242,Male,26-35,35,Andhra Pradesh,Southern,Food Processing,Footwear & Shoes,1,20230,Yes,26-35
284,1000942,Syed,P00214142,Male,51-55,52,Uttar Pradesh,Central,Lawyer,Furniture,3,20448,Yes,51-55
285,1002979,Ken,P00210342,Female,36-45,40,Karnataka,Southern,Aviation,Footwear & Shoes,2,20230,No,36-45
286,1001456,Lonsdale,P00182242,Male,26-35,34,Uttar Pradesh,Central,Textile,Footwear & Shoes,1,20445,No,26-35
287,1001513,Seio,P00273742,Male,36-45,41,Himachal Pradesh,Northern,Construction,Furniture,4,20229,Yes,36-45
288,1000651,Carreira,P00346542,Male,36-45,36,Uttar Pradesh,Central,Healthcare,Footwear & Shoes,1,20227,No,36-45
289,1002664,percer,P00090942,Male,36-45,45,Karnataka,Southern,Aviation,Footwear & Shoes,2,20224,No,36-45
290,1004673,Lee,P00125942,Male,36-45,36,Uttar Pradesh,Central,Chemical,Footwear & Shoes,4,20216,No,36-45
291,1000850,Bhawna,P00231442,Female,36-45,40,Uttar Pradesh,Central,Healthcare,Furniture,3,20212,Yes,36-45
292,1001599,Akshata,P00028842,Female,26-35,26,Himachal Pradesh,Northern,Construction,Furniture,2,20211,Yes,26-35
293,1004942,Murry,P00050642,Female,46-50,47,Uttar Pradesh,Central,IT Sector,Furniture,3,20442,No,46-50
294,1001284,O'Brian,P00351342,Female,46-50,47,Karnataka,Southern,IT Sector,Footwear & Shoes,2,20211,No,46-50
295,1002760,McClure,P00101842,Male,55+,77,Kerala,Southern,Lawyer,Footwear & Shoes,4,20440,Yes,55+
296,1003557,Craven,P00058442,Female,18-25,24,Delhi,Central,Hospitality,Footwear & Shoes,1,20210,Yes,18-25
297,1004327,Payne,P00085942,Female,36-45,41,Karnataka,Southern,Retail,Footwear & Shoes,2,20438,No,36-45
298,1003320,Sandra,P00179042,Male,26-35,29,Karnataka,Southern,Aviation,Footwear & Shoes,3,20209,Yes,26-35
299,1005857,Shweta,P00000142,Male,46-50,50,Karnataka,Southern,IT Sector,Furniture,4,20208,No,46-50
300,1004506,Ashbrook,P00312342,Female,51-55,51,Delhi,Central,Aviation,Footwear & Shoes,2,20207,No,51-55
301,1000711,McNair,P00118742,Male,26-35,34,Karnataka,Southern,Hospitality,Footwear & Shoes,4,20206,No,26-35
302,1001088,Phan,P00304142,Female,0-17,16,Uttar Pradesh,Central,Chemical,Furniture,3,20205,Yes,0-17
303,1001227,Dianna,P00370342,Female,51-55,51,Madhya Pradesh,Central,Media,Furniture,4,20204,No,51-55
304,1000678,Barnes,P00240642,Female,26-35,26,Karnataka,Southern,Media,Footwear & Shoes,1,20203,Yes,26-35
305,1001666,Swint,P00041442,Female,26-35,29,Gujarat,Western,Food Processing,Furniture,3,20201,Yes,26-35
306,1003576,Alejandro,P00328742,Male,51-55,52,Himachal Pradesh,Northern,Banking,Footwear & Shoes,1,20201,Yes,51-55
307,1004819,Swetha,P00264042,Female,36-45,36,Delhi,Central,Automobile,Footwear & Shoes,3,20200,Yes,36-45
308,1003842,Shivangi,P00115942,Male,36-45,39,Haryana,Northern,Construction,Footwear & Shoes,3,20196,No,36-45
309,1000553,Turumella,P00170642,Female,26-35,33,Delhi,Central,Aviation,Footwear & Shoes,3,20194,No,26-35
310,1005576,Subhashree,P00165442,Female,26-35,33,Karnataka,Southern,Banking,Footwear & Shoes,1,20192,Yes,26-35
311,1003715,Ludtke,P00016842,Female,18-25,24,Madhya Pradesh,Central,Govt,Furniture,1,20191,No,18-25
312,1000854,Abhijit,P00052542,Male,26-35,26,Uttar Pradesh,Central,Banking,Furniture,3,20191,Yes,26-35
313,1004089,Reichenbach,P00348242,Male,26-35,30,Bihar,Eastern,Aviation,Footwear & Shoes,4,20189,No,26-35
314,1002515,Roach,P00102542,Female,46-50,49,Karnataka,Southern,Aviation,Footwear & Shoes,2,20188,No,46-50
315,1003903,Kalyani,P00232442,Female,26-35,30,Delhi,Central,Banking,Footwear & Shoes,2,20187,No,26-35
316,1005270,Medina,P00028842,Female,26-35,29,Bihar,Eastern,Chemical,Furniture,3,20173,Yes,26-35
317,1001952,Rob,P00068442,Female,36-45,38,Delhi,Central,Healthcare,Footwear & Shoes,3,20173,No,36-45
318,1000071,Surbhi,P00062842,Female,26-35,33,Delhi,Central,Retail,Footwear & Shoes,3,20169,No,26-35
319,1001983,Atul,P00346142,Male,26-35,33,Karnataka,Southern,Aviation,Footwear & Shoes,3,20166,No,26-35
320,1003536,Skye,P00268442,Female,18-25,24,Karnataka,Southern,Banking,Furniture,3,20433,Yes,18-25
321,1003131,Hemangi,P00109742,Male,26-35,34,Maharashtra,Western,IT Sector,Furniture,2,20165,No,26-35
322,1005836,Nishi,P00110942,Female,26-35,27,Delhi,Central,Govt,Footwear & Shoes,1,20432,No,26-35
323,1005765,Nat,P00280642,Female,26-35,26,Uttar Pradesh,Central,Hospitality,Furniture,3,20162,Yes,26-35
324,1002266,Neoma,P00148742,Male,51-55,52,Karnataka,Southern,Healthcare,Furniture,2,20149,No,51-55
325,1004682,Vishakha,P00030442,Female,26-35,27,Uttarakhand,Central,Chemical,Furniture,2,20432,Yes,26-35
326,1004951,Kristina,P00072242,Male,36-45,44,Maharashtra,Western,Automobile,Furniture,3,20149,No,36-45
327,1004237,Doherty,P00102442,Female,26-35,28,Karnataka,Southern,Chemical,Footwear & Shoes,4,20429,No,26-35
328,1003823,Denise,P00270542,Female,55+,72,Gujarat,Western,Healthcare,Furniture,2,20141,Yes,55+
329,1001297,Murdock,P00105142,Female,26-35,32,Uttar Pradesh,Central,Healthcare,Furniture,4,20139,Yes,26-35
330,1005031,Shruti,P00112242,Male,26-35,27,Uttar Pradesh,Central,IT Sector,Furniture,3,20138,No,26-35
331,1005260,Hazard,P00331942,Female,36-45,38,Rajasthan,Northern,Textile,Furniture,3,20131,No,36-45
332,1003315,Chuck,P00073642,Female,26-35,30,Uttarakhand,Central,IT Sector,Furniture,1,20131,Yes,26-35
333,1005926,Barcio,P00182242,Male,51-55,55,Uttar Pradesh,Central,Agriculture,Furniture,1,20120,No,51-55
334,1004802,Patil,P00361642,Male,55+,87,Delhi,Central,Govt,Footwear & Shoes,4,20427,No,55+
335,1001218,Jaideep,P00118542,Male,55+,79,Madhya Pradesh,Central,Food Processing,Footwear & Shoes,4,20424,No,55+
336,1003675,Hawkins,P00288942,Female,36-45,36,Maharashtra,Western,Lawyer,Furniture,2,20111,Yes,36-45
337,1001611,Joy,P00265142,Male,26-35,27,Andhra Pradesh,Southern,Healthcare,Footwear & Shoes,2,20423,No,26-35
338,1004685,Pardue,P00109542,Male,36-45,37,Karnataka,Southern,Aviation,Furniture,4,20098,No,36-45
339,1003505,Fuller,P00071442,Male,26-35,34,Andhra Pradesh,Southern,Lawyer,Furniture,4,20089,Yes,26-35
340,1001050,Nishant,P00213342,Female,26-35,35,Maharashtra,Western,Banking,Footwear & Shoes,1,20420,No,26-35
341,1000524,Ober,P00018042,Female,18-25,25,Uttarakhand,Central,IT Sector,Furniture,4,20079,No,18-25
342,1002747,Collister,P0097842,Male,18-25,20,Haryana,Northern,Healthcare,Tupperware,2,20413,No,18-25
343,1001941,Gopal,P00332442,Male,36-45,26,Uttar Pradesh,Central,Hospitality,Furniture,4,20410,Yes,26-35
344,1003025,Kristen,P00232842,Male,36-45,39,Uttar Pradesh,Central,Govt,Furniture,3,20077,No,36-45
345,1001819,Sudheer,P00121042,Male,36-45,38,Rajasthan,Northern,Govt,Furniture,2,20066,Yes,36-45
346,1003336,Vipul,P00302642,Male,36-45,37,Himachal Pradesh,Northern,IT Sector,Furniture,2,20064,No,36-45
347,1005305,Greene,P00010842,Male,18-25,21,Maharashtra,Western,Healthcare,Furniture,4,20058,No,18-25
348,1001088,Phan,P00354342,Male,0-17,12,Uttar Pradesh,Central,Aviation,Furniture,2,20058,Yes,0-17
349,1002069,Cacioppo,P00069542,Female,55+,63,Madhya Pradesh,Central,Textile,Furniture,1,20056,Yes,55+
350,1004160,Gonzalez,P00041342,Female,36-45,36,Bihar,Eastern,Retail,Furniture,3,20405,No,36-45
351,1002126,Anjali,P00122442,Male,55+,71,Karnataka,Southern,IT Sector,Footwear & Shoes,2,20405,Yes,55+
352,1003096,Prashant,P00145442,Male,46-50,47,Jharkhand,Eastern,Automobile,Furniture,4,20403,No,46-50
353,1001451,Sink,P00193842,Male,36-45,44,Haryana,Northern,Banking,Furniture,2,20394,Yes,36-45
354,1003684,Skach,P00251942,Female,26-35,31,Kerala,Southern,IT Sector,Furniture,1,20027,Yes,26-35
355,1002664,percer,P00104842,Female,36-45,43,Rajasthan,Northern,Banking,Furniture,1,20022,No,36-45
356,1003274,Carter,P00046742,Female,26-35,28,Andhra Pradesh,Southern,Media,Furniture,2,20014,No,26-35
357,1002953,Ryan,P00176642,Female,26-35,32,Delhi,Central,Automobile,Footwear & Shoes,3,20392,Yes,26-35
358,1000583,Alyssa,P00020342,Male,26-35,35,Madhya Pradesh,Central,Aviation,Furniture,4,20007,No,26-35
359,1001499,Caffey,P00338442,Female,0-17,12,Uttar Pradesh,Central,Aviation,Furniture,2,19991,No,0-17
360,1004285,Bhishm,P00006442,Female,36-45,40,Delhi,Central,Healthcare,Footwear & Shoes,1,20387,No,36-45
361,1006016,Sauptik,P00274442,Female,46-50,47,Maharashtra,Western,Agriculture,Footwear & Shoes,2,20380,No,46-50
362,1004343,Swetlana,P00270942,Female,26-35,31,Karnataka,Southern,Govt,Footwear & Shoes,1,20379,No,26-35
363,1004016,Dowd,P00259242,Female,51-55,53,Himachal Pradesh,Northern,Govt,Furniture,3,19990,No,51-55
364,1001884,Eugene,P00111042,Female,46-50,49,Delhi,Central,Healthcare,Footwear & Shoes,4,20375,No,46-50
365,1004725,Jackson,P0096442,Female,36-45,41,Uttarakhand,Central,Banking,Furniture,3,19975,No,36-45
366,1003934,Ann,P00252942,Female,26-35,34,Haryana,Northern,Healthcare,Furniture,3,19967,No,26-35
367,1004323,Ed,P00191442,Female,18-25,21,Uttarakhand,Central,Aviation,Furniture,4,19952,Yes,18-25
368,1005239,Quincy,P00178342,Female,36-45,43,Andhra Pradesh,Southern,Media,Furniture,2,19930,No,36-45
369,1000623,McGrath,P00184942,Female,26-35,34,Delhi,Central,Construction,Footwear & Shoes,3,20373,Yes,26-35
370,1004277,Sanjay,P00370342,Female,36-45,42,Kerala,Southern,Govt,Furniture,3,19927,No,36-45
371,1001851,Sidharth,P00325242,Female,26-35,34,Maharashtra,Western,Agriculture,Furniture,3,19927,Yes,26-35
372,1003963,Ritsa,P00226242,Female,51-55,51,Karnataka,Southern,Chemical,Footwear & Shoes,2,20373,No,51-55
373,1002025,Ross,P00175242,Male,55+,88,Karnataka,Southern,IT Sector,Footwear & Shoes,4,20364,Yes,55+
374,1002102,Hoffman,P00304742,Male,26-35,32,Kerala,Southern,Govt,Furniture,1,19920,No,26-35
375,1001593,Samiksha,P00075742,Female,26-35,28,Karnataka,Southern,Retail,Footwear & Shoes,1,20363,No,26-35
376,1003423,Sayre,P00337742,Female,26-35,29,Karnataka,Southern,Banking,Footwear & Shoes,4,20362,Yes,26-35
377,1000148,Rutuja,P00151742,Female,51-55,51,Himachal Pradesh,Northern,Banking,Furniture,4,19919,Yes,51-55
378,1000651,Carreira,P00194142,Male,36-45,41,Uttar Pradesh,Central,Chemical,Furniture,1,20361,No,36-45
379,1000637,Lawera,P00103242,Male,36-45,45,Uttarakhand,Central,Food Processing,Furniture,3,19911,Yes,36-45
380,1000092,Gene,P00166942,Male,18-25,21,Uttar Pradesh,Central,Lawyer,Furniture,4,19909,Yes,18-25
381,1005237,Bhaggyasree,P00037142,Female,26-35,30,Delhi,Central,IT Sector,Footwear & Shoes,3,20359,Yes,26-35
382,1005060,Kimmel,P00178042,Female,46-50,46,Gujarat,Western,Retail,Furniture,3,19907,No,46-50
383,1000783,Delaney,P00044442,Female,26-35,31,Maharashtra,Western,Healthcare,Furniture,3,19904,No,26-35
384,1001096,Joy,P00008742,Female,0-17,17,Jharkhand,Eastern,Automobile,Furniture,3,19903,No,0-17
385,1001506,Moumita,P0096442,Female,26-35,35,Delhi,Central,Textile,Footwear & Shoes,1,20359,No,26-35
386,1003641,Cacioppo,P00193242,Female,26-35,30,Kerala,Southern,Aviation,Furniture,4,20358,No,26-35
387,1000182,Speros,P00049442,Female,18-25,21,Karnataka,Southern,Aviation,Footwear & Shoes,4,20357,Yes,18-25
388,1000662,Pawlan,P00325242,Female,18-25,20,Haryana,Northern,Food Processing,Furniture,2,19901,Yes,18-25
389,1003108,Filia,P00291542,Female,51-55,52,Uttar Pradesh,Central,Food Processing,Footwear & Shoes,1,20357,No,51-55
390,1000036,Sonia,P00327342,Female,26-35,27,Uttarakhand,Central,Construction,Furniture,4,19895,No,26-35
391,1005039,Lampkin,P00324442,Male,36-45,44,Gujarat,Western,Automobile,Tupperware,4,20348,No,36-45
392,1001669,George,P00053842,Male,26-35,32,Andhra Pradesh,Southern,Govt,Food,1,19708,No,26-35
393,1001556,Deanra,P00113942,Female,18-25,18,Maharashtra,Western,Lawyer,Food,4,19705,No,18-25
394,1001451,Sink,P00311642,Female,36-45,41,Madhya Pradesh,Central,Banking,Footwear & Shoes,4,20344,Yes,36-45
395,1003615,liebe,P00190942,Female,26-35,28,Maharashtra,Western,Healthcare,Food,2,19704,Yes,26-35
396,1002340,James,P00117142,Female,36-45,45,Karnataka,Southern,Construction,Footwear & Shoes,3,20342,No,36-45
397,1001943,Phelps,P00028542,Female,18-25,23,Telangana,Southern,Banking,Food,3,19702,Yes,18-25
398,1004449,Masurkar,P00312842,Female,26-35,30,Uttar Pradesh,Central,Healthcare,Food,3,19699,No,26-35
399,1005757,Talbott,P00051442,Male,0-17,16,Kerala,Southern,Construction,Food,1,19696,Yes,0-17
400,1001339,Hendricks,P00173342,Female,36-45,40,Madhya Pradesh,Central,Aviation,Footwear & Shoes,1,20338,No,36-45
401,1000737,Steven,P00087042,Male,0-17,13,Delhi,Central,Chemical,Food,1,19695,Yes,0-17
402,1003224,Kushal,P00277842,Male,26-35,32,Madhya Pradesh,Central,Chemical,Furniture,1,20328,Yes,26-35
403,1004505,Daniels,P00301542,Male,51-55,53,Uttar Pradesh,Central,Govt,Food,2,19695,No,51-55
404,1005536,Troy,P00027542,Female,26-35,34,Andhra Pradesh,Southern,Aviation,Food,2,19690,No,26-35
405,1004837,Chetan,P00068142,Female,26-35,35,Kerala,Southern,Banking,Furniture,3,20323,Yes,26-35
406,1004640,Nirja,P00106042,Female,26-35,31,Maharashtra,Western,Food Processing,Furniture,2,20322,Yes,26-35
407,1001281,Gjertsen,P00026042,Female,26-35,31,Gujarat,Western,Automobile,Food,1,19690,No,26-35
408,1003311,Neola,P00249842,Female,26-35,33,Kerala,Southern,IT Sector,Furniture,1,20317,Yes,26-35
409,1002031,Aditya,P00350942,Female,36-45,37,Delhi,Central,IT Sector,Footwear & Shoes,4,20315,No,36-45
410,1001021,Pradeep,P00059442,Female,36-45,37,Madhya Pradesh,Central,Automobile,Footwear & Shoes,4,20315,Yes,36-45
411,1001017,Farhat,P00326642,Female,36-45,45,Karnataka,Southern,Banking,Footwear & Shoes,3,20313,No,36-45
412,1000372,Nikita,P00358442,Male,18-25,22,Delhi,Central,Govt,Furniture,3,20312,Yes,18-25
413,1001520,Ramesh,P00332242,Female,26-35,32,Delhi,Central,Food Processing,Footwear & Shoes,4,20312,Yes,26-35
414,1003012,Seio,P00221042,Male,26-35,34,Delhi,Central,Construction,Footwear & Shoes,2,20312,No,26-35
415,1001591,Anchal,P00059442,Female,51-55,53,Uttar Pradesh,Central,Automobile,Footwear & Shoes,2,20310,Yes,51-55
416,1005824,Eva,P00218142,Female,18-25,25,Karnataka,Southern,IT Sector,Food,2,19687,No,18-25
417,1000004,Guthrie,P00184942,Female,46-50,47,Madhya Pradesh,Central,Retail,Footwear & Shoes,1,20309,No,46-50
418,1002419,Shantanu,P00165942,Female,26-35,28,Himachal Pradesh,Northern,Banking,Food,4,19686,Yes,26-35
419,1004627,Rosenblatt,P00282042,Male,55+,58,Uttar Pradesh,Central,IT Sector,Footwear & Shoes,1,20309,No,55+
420,1002462,Nripraj,P00197042,Female,36-45,40,Karnataka,Southern,IT Sector,Food,3,19686,No,36-45
421,1006011,Aniket,P00182342,Female,36-45,43,Delhi,Central,Construction,Footwear & Shoes,1,20308,Yes,36-45
422,1001154,Ashmeet,P00154642,Female,0-17,13,Rajasthan,Northern,Govt,Food,2,19684,No,0-17
423,1005686,Reiter,P00215442,Female,55+,88,Andhra Pradesh,Southern,Chemical,Furniture,4,20304,No,55+
424,1000563,Rosenberg,P00319842,Female,26-35,28,Karnataka,Southern,Healthcare,Footwear & Shoes,1,20303,Yes,26-35
425,1001426,Sandra,P00114942,Female,18-25,25,Uttar Pradesh,Central,Healthcare,Food,4,19684,No,18-25
426,1003345,Jim,P00144242,Female,26-35,29,Maharashtra,Western,Banking,Food,4,19683,No,26-35
427,1001946,Engle,P00334242,Female,26-35,29,Karnataka,Southern,Aviation,Food,1,19681,Yes,26-35
428,1003715,Ludtke,P00351042,Female,18-25,21,Maharashtra,Western,Healthcare,Food,3,19681,Yes,18-25
429,1003111,Dean,P00234542,Female,18-25,18,Uttar Pradesh,Central,Hospitality,Food,3,19681,No,18-25
430,1001387,Ashley,P00086442,Male,51-55,55,Uttar Pradesh,Central,IT Sector,Food,2,19678,No,51-55
431,1000725,Goranitis,P00093242,Female,55+,67,Kerala,Southern,Govt,Food,3,19677,Yes,55+
432,1001022,Minnotte,P00340942,Female,26-35,26,Bihar,Eastern,IT Sector,Food,1,19676,No,26-35
433,1004357,Dana,P00036842,Male,36-45,45,Uttar Pradesh,Central,IT Sector,Food,2,19676,No,36-45
434,1005091,Hitika,P00182142,Female,26-35,26,Andhra Pradesh,Southern,IT Sector,Food,4,19674,No,26-35
435,1005650,Mautz,P00085942,Male,36-45,39,Uttar Pradesh,Central,Healthcare,Food,1,19674,Yes,36-45
436,1001941,Gopal,P00179442,Male,36-45,26,Jharkhand,Eastern,Hospitality,Food,2,19672,Yes,26-35
437,1002109,Gelder,P00269242,Female,26-35,30,Karnataka,Southern,Banking,Footwear & Shoes,4,20302,No,26-35
438,1003655,Asish,P00255842,Male,26-35,32,Uttar Pradesh,Central,Banking,Food,1,19671,No,26-35
439,1000976,Ashwin,P00250242,Female,36-45,41,Uttar Pradesh,Central,Aviation,Footwear & Shoes,3,20301,Yes,36-45
